"","StudentID","Grade"
"18007",71098,"fail"
"18008",84782,"E"
"18009",47685,"pass"
"18010",60584,"fail"
"18011",34725,"E"
"18012",60310,"pass"
"18013",69471,"F"
"18014",207821,"E"
"18015",69317,"fail"
"18016",69325,"pass"
"18017",100485,"pass"
"18018",100889,"E"
"18019",159443,"pass"
"18020",53324,"A"
"18021",60372,"fail"
"18022",85065,"A"
"18023",184841,"pass"
"18024",60457,"A"
"18025",7787,"E"
"18026",69967,"fail"
"18027",53330,"A"
"18028",138922,"pass"
"18029",138787,"pass"
"18030",230738,"pass"
"18031",100137,"pass"
"18032",53328,"fail"
"18033",85190,"fail"
"18034",52279,"pass"
"18035",60362,"pass"
"18036",134632,"pass"
"18037",69186,"E"
"18038",184784,"E"
"18039",52886,"A"
"18040",53312,"pass"
"18041",71383,"pass"
"18042",60364,"fail"
"18043",52901,"A"
"18044",60439,"pass"
"18045",60557,"A"
"18046",60439,"A"
"18047",100521,"A"
"18048",184868,"E"
"18049",183705,"E"
"18050",22704,"pass"
"18051",37312,"pass"
"18052",34993,"pass"
"18053",44288,"pass"
"18054",51488,"pass"
"18055",154252,"pass"
"18056",122913,"pass"
"18057",135190,"pass"
"18058",52418,"A"
"18059",159362,"A"
"18060",60760,"pass"
"18061",207768,"E"
"18062",36790,"pass"
"18063",207810,"pass"
"18064",159200,"A"
"18065",102963,"F"
"18066",52345,"E"
"18067",153830,"pass"
"18068",36020,"E"
"18069",43643,"pass"
"18070",71555,"pass"
"18071",51488,"fail"
"18072",60375,"A"
"18073",31447,"fail"
"18074",69532,"A"
"18075",27809,"fail"
"18076",84089,"E"
"18077",189027,"pass"
"18078",36038,"pass"
"18079",52886,"pass"
"18080",54071,"fail"
"18081",47403,"fail"
"18082",69325,"pass"
"18083",85065,"A"
"18084",60356,"fail"
"18085",28044,"E"
"18086",207797,"E"
"18087",84672,"E"
"18088",60324,"fail"
"18089",122056,"A"
"18090",138779,"pass"
"18091",115666,"A"
"18092",69325,"pass"
"18093",207821,"E"
"18094",159432,"E"
"18095",225277,"pass"
"18096",44238,"A"
"18097",44122,"A"
"18098",60400,"A"
"18099",69468,"pass"
"18100",60328,"fail"
"18101",60455,"F"
"18102",86502,"E"
"18103",2489,"E"
"18104",47467,"pass"
"18105",138732,"fail"
"18106",121749,"pass"
"18107",46061,"pass"
"18108",69333,"fail"
"18109",37110,"pass"
"18110",19117,"fail"
"18111",102250,"F"
"18112",184842,"E"
"18113",54058,"fail"
"18114",70878,"fail"
"18115",184796,"E"
"18116",183711,"fail"
"18117",70880,"E"
"18118",31700,"fail"
"18119",60438,"fail"
"18120",34993,"A"
"18121",159402,"pass"
"18122",47468,"A"
"18123",60460,"fail"
"18124",122039,"A"
"18125",85161,"A"
"18126",60199,"fail"
"18127",60391,"pass"
"18128",115666,"A"
"18129",158415,"E"
"18130",54041,"fail"
"18131",184822,"E"
"18132",44157,"pass"
"18133",69505,"A"
"18134",1097,"fail"
"18135",54040,"A"
"18136",44244,"fail"
"18137",202244,"fail"
"18138",28018,"E"
"18139",60418,"pass"
"18140",34987,"A"
"18141",139505,"pass"
"18142",52386,"A"
"18143",2800,"pass"
"18144",184816,"fail"
"18145",50160,"pass"
"18146",160893,"pass"
"18147",52926,"pass"
"18148",47258,"E"
"18149",47457,"pass"
"18150",44203,"fail"
"18151",121998,"A"
"18152",52919,"fail"
"18153",184583,"pass"
"18154",121804,"fail"
"18155",61794,"fail"
"18156",84644,"fail"
"18157",175864,"pass"
"18158",34752,"fail"
"18159",60952,"E"
"18160",159406,"pass"
"18161",61024,"pass"
"18162",69926,"pass"
"18163",61067,"pass"
"18164",53304,"pass"
"18165",84402,"A"
"18166",46232,"pass"
"18167",159368,"pass"
"18168",207759,"fail"
"18169",60645,"E"
"18170",52910,"A"
"18171",53825,"E"
"18172",184857,"pass"
"18173",36645,"fail"
"18174",85139,"E"
"18175",53609,"fail"
"18176",53612,"pass"
"18177",69921,"pass"
"18178",184818,"pass"
"18179",85492,"fail"
"18180",121743,"A"
"18181",85085,"A"
"18182",134702,"pass"
"18183",60231,"pass"
"18184",206967,"pass"
"18185",140047,"pass"
"18186",44107,"pass"
"18187",136784,"fail"
"18188",75595,"E"
"18189",47675,"fail"
"18190",68964,"pass"
"18191",52918,"pass"
"18192",44270,"A"
"18193",121749,"E"
"18194",60691,"fail"
"18195",121997,"pass"
"18196",102249,"pass"
"18197",207794,"E"
"18198",34813,"E"
"18199",134621,"E"
"18200",85115,"A"
"18201",18401,"fail"
"18202",85129,"F"
"18203",160110,"F"
"18204",159356,"E"
"18205",50160,"A"
"18206",52320,"E"
"18207",122968,"E"
"18208",91624,"pass"
"18209",141730,"pass"
"18210",60326,"E"
"18211",52301,"E"
"18212",85152,"fail"
"18213",60462,"pass"
"18214",51488,"A"
"18215",225165,"E"
"18216",207800,"pass"
"18217",50158,"A"
"18218",28036,"fail"
"18219",159201,"pass"
"18220",51488,"E"
"18221",159410,"E"
"18222",102994,"F"
"18223",159310,"E"
"18224",52418,"pass"
"18225",47257,"fail"
"18226",122038,"E"
"18227",159169,"fail"
"18228",122259,"A"
"18229",52941,"fail"
"18230",36795,"pass"
"18231",85152,"fail"
"18232",49875,"E"
"18233",54072,"A"
"18234",138732,"E"
"18235",121977,"fail"
"18236",121812,"pass"
"18237",85137,"A"
"18238",44259,"E"
"18239",100474,"pass"
"18240",32139,"fail"
"18241",184870,"fail"
"18242",207369,"pass"
"18243",138947,"pass"
"18244",60354,"pass"
"18245",135497,"pass"
"18246",225003,"E"
"18247",69489,"pass"
"18248",135621,"E"
"18249",69460,"pass"
"18250",101943,"fail"
"18251",121741,"pass"
"18252",69487,"pass"
"18253",53499,"pass"
"18254",60367,"A"
"18255",187401,"pass"
"18256",159438,"E"
"18257",69495,"pass"
"18258",62414,"F"
"18259",207842,"E"
"18260",121742,"pass"
"18261",59727,"pass"
"18262",28035,"E"
"18263",36055,"F"
"18264",60431,"pass"
"18265",26694,"E"
"18266",134683,"fail"
"18267",34975,"fail"
"18268",53466,"fail"
"18269",85758,"E"
"18270",69334,"pass"
"18271",61306,"pass"
"18272",60353,"F"
"18273",151652,"pass"
"18274",138791,"A"
"18275",102997,"pass"
"18276",121805,"F"
"18277",60372,"fail"
"18278",33621,"A"
"18279",60455,"A"
"18280",159477,"E"
"18281",121947,"A"
"18282",159471,"A"
"18283",100503,"F"
"18284",47532,"A"
"18285",122255,"A"
"18286",135222,"pass"
"18287",121812,"pass"
"18288",60467,"A"
"18289",60584,"fail"
"18290",102394,"pass"
"18291",141382,"fail"
"18292",29333,"E"
"18293",31935,"E"
"18294",100873,"pass"
"18295",54270,"A"
"18296",138614,"E"
"18297",160974,"fail"
"18298",66479,"pass"
"18299",20522,"pass"
"18300",52911,"fail"
"18301",69966,"A"
"18302",61993,"fail"
"18303",47586,"fail"
"18304",135455,"E"
"18305",53528,"fail"
"18306",52885,"pass"
"18307",44215,"fail"
"18308",67870,"A"
"18309",52898,"pass"
"18310",60262,"pass"
"18311",62228,"E"
"18312",27310,"A"
"18313",52906,"pass"
"18314",184829,"E"
"18315",60230,"pass"
"18316",159218,"pass"
"18317",44224,"pass"
"18318",134681,"pass"
"18319",44130,"pass"
"18320",72333,"E"
"18321",31459,"pass"
"18322",52911,"A"
"18323",140503,"pass"
"18324",184866,"fail"
"18325",183932,"fail"
"18326",159203,"pass"
"18327",122257,"E"
"18328",159452,"pass"
"18329",134624,"fail"
"18330",100596,"pass"
"18331",207883,"E"
"18332",184863,"E"
"18333",69334,"pass"
"18334",85145,"pass"
"18335",44212,"E"
"18336",60388,"fail"
"18337",159472,"pass"
"18338",53328,"pass"
"18339",138722,"E"
"18340",35970,"fail"
"18341",71091,"A"
"18342",123337,"fail"
"18343",177542,"pass"
"18344",124461,"pass"
"18345",60062,"pass"
"18346",140499,"fail"
"18347",70964,"E"
"18348",60652,"pass"
"18349",47467,"pass"
"18350",60464,"fail"
"18351",138916,"pass"
"18352",53270,"pass"
"18353",54391,"F"
"18354",72992,"A"
"18355",100601,"E"
"18356",122257,"A"
"18357",60310,"A"
"18358",207787,"E"
"18359",54037,"fail"
"18360",184794,"pass"
"18361",54038,"fail"
"18362",124449,"fail"
"18363",154416,"E"
"18364",47467,"A"
"18365",44288,"pass"
"18366",135677,"E"
"18367",60254,"pass"
"18368",69945,"pass"
"18369",67045,"A"
"18370",69428,"A"
"18371",25790,"pass"
"18372",184870,"fail"
"18373",153890,"E"
"18374",231829,"pass"
"18375",184847,"E"
"18376",207400,"E"
"18377",184785,"E"
"18378",183809,"fail"
"18379",100492,"pass"
"18380",207768,"E"
"18381",159349,"A"
"18382",68949,"fail"
"18383",60348,"fail"
"18384",86062,"fail"
"18385",68350,"E"
"18386",135206,"E"
"18387",27141,"fail"
"18388",36132,"E"
"18389",61792,"fail"
"18390",224742,"pass"
"18391",61750,"A"
"18392",52429,"fail"
"18393",51110,"fail"
"18394",184805,"pass"
"18395",124306,"E"
"18396",60158,"E"
"18397",47583,"fail"
"18398",66483,"pass"
"18399",47467,"E"
"18400",60814,"fail"
"18401",100499,"A"
"18402",102922,"E"
"18403",69329,"A"
"18404",64461,"fail"
"18405",60240,"E"
"18406",122012,"pass"
"18407",122001,"A"
"18408",31938,"fail"
"18409",41947,"pass"
"18410",53305,"A"
"18411",37392,"E"
"18412",52341,"pass"
"18413",207781,"pass"
"18414",153829,"E"
"18415",60329,"A"
"18416",121739,"pass"
"18417",159549,"E"
"18418",159350,"E"
"18419",185626,"pass"
"18420",82974,"A"
"18421",46348,"A"
"18422",34754,"pass"
"18423",35271,"fail"
"18424",160354,"E"
"18425",122039,"pass"
"18426",44293,"pass"
"18427",66481,"E"
"18428",69527,"E"
"18429",184864,"fail"
"18430",84996,"pass"
"18431",44282,"E"
"18432",71558,"pass"
"18433",224740,"E"
"18434",85186,"A"
"18435",60451,"A"
"18436",102965,"pass"
"18437",60245,"pass"
"18438",61764,"fail"
"18439",121752,"pass"
"18440",43731,"pass"
"18441",85839,"fail"
"18442",60585,"E"
"18443",60377,"pass"
"18444",44168,"fail"
"18445",44132,"pass"
"18446",183838,"E"
"18447",83706,"pass"
"18448",85944,"fail"
"18449",69513,"pass"
"18450",52345,"pass"
"18451",139487,"E"
"18452",69315,"pass"
"18453",34759,"A"
"18454",225274,"E"
"18455",47407,"E"
"18456",55345,"E"
"18457",135507,"pass"
"18458",138925,"pass"
"18459",159255,"E"
"18460",138924,"fail"
"18461",225288,"fail"
"18462",60309,"pass"
"18463",109508,"A"
"18464",204595,"E"
"18465",44003,"pass"
"18466",121995,"fail"
"18467",184834,"E"
"18468",100598,"pass"
"18469",60246,"A"
"18470",100472,"pass"
"18471",184872,"fail"
"18472",123297,"E"
"18473",69930,"pass"
"18474",60317,"fail"
"18475",35333,"pass"
"18476",52435,"A"
"18477",207874,"E"
"18478",31955,"E"
"18479",44122,"pass"
"18480",139812,"pass"
"18481",52899,"pass"
"18482",60401,"pass"
"18483",60561,"fail"
"18484",187411,"fail"
"18485",37318,"pass"
"18486",37315,"E"
"18487",62988,"fail"
"18488",121996,"pass"
"18489",60691,"fail"
"18490",183662,"pass"
"18491",61764,"E"
"18492",159216,"pass"
"18493",60435,"F"
"18494",60143,"fail"
"18495",165962,"A"
"18496",68979,"E"
"18497",60339,"fail"
"18498",60297,"pass"
"18499",47455,"A"
"18500",9681,"pass"
"18501",225234,"pass"
"18502",52802,"E"
"18503",121745,"A"
"18504",15085,"pass"
"18505",30729,"pass"
"18506",139211,"E"
"18507",184828,"E"
"18508",164223,"A"
"18509",36128,"pass"
"18510",69324,"A"
"18511",185609,"fail"
"18512",69922,"pass"
"18513",69469,"A"
"18514",184802,"E"
"18515",85125,"pass"
"18516",134632,"E"
"18517",60141,"pass"
"18518",159420,"E"
"18519",184799,"E"
"18520",100486,"A"
"18521",60280,"pass"
"18522",64451,"pass"
"18523",207874,"pass"
"18524",69462,"A"
"18525",69513,"fail"
"18526",154541,"E"
"18527",69951,"fail"
"18528",47260,"A"
"18529",60600,"E"
"18530",84927,"fail"
"18531",159220,"fail"
"18532",60703,"fail"
"18533",174708,"E"
"18534",60460,"fail"
"18535",9833,"fail"
"18536",85141,"pass"
"18537",85107,"fail"
"18538",100872,"pass"
"18539",121816,"pass"
"18540",54047,"E"
"18541",70878,"fail"
"18542",36128,"pass"
"18543",32855,"pass"
"18544",226966,"pass"
"18545",73896,"E"
"18546",123523,"E"
"18547",121996,"A"
"18548",150950,"E"
"18549",71089,"pass"
"18550",141363,"E"
"18551",69457,"A"
"18552",85121,"fail"
"18553",161348,"A"
"18554",208500,"pass"
"18555",33067,"E"
"18556",52894,"pass"
"18557",30729,"E"
"18558",36128,"E"
"18559",131255,"fail"
"18560",85061,"pass"
"18561",124306,"E"
"18562",69427,"pass"
"18563",32862,"fail"
"18564",60334,"A"
"18565",138040,"E"
"18566",54065,"fail"
"18567",32948,"fail"
"18568",122056,"A"
"18569",207827,"pass"
"18570",155972,"pass"
"18571",100111,"E"
"18572",79109,"E"
"18573",183942,"fail"
"18574",47262,"A"
"18575",159205,"pass"
"18576",69460,"fail"
"18577",226947,"pass"
"18578",85140,"pass"
"18579",28018,"E"
"18580",44168,"pass"
"18581",121748,"pass"
"18582",160353,"E"
"18583",60434,"fail"
"18584",85974,"fail"
"18585",69924,"A"
"18586",52891,"fail"
"18587",54268,"A"
"18588",44259,"fail"
"18589",37511,"pass"
"18590",208500,"pass"
"18591",7177,"E"
"18592",123337,"fail"
"18593",159437,"pass"
"18594",122018,"pass"
"18595",102952,"pass"
"18596",60292,"pass"
"18597",71193,"F"
"18598",185117,"E"
"18599",150919,"pass"
"18600",60353,"A"
"18601",159333,"pass"
"18602",184790,"pass"
"18603",60240,"A"
"18604",60667,"fail"
"18605",139491,"E"
"18606",138924,"A"
"18607",71091,"A"
"18608",84672,"fail"
"18609",68838,"E"
"18610",85170,"A"
"18611",207950,"E"
"18612",33621,"E"
"18613",183716,"E"
"18614",60261,"pass"
"18615",69271,"E"
"18616",159098,"E"
"18617",52911,"fail"
"18618",139492,"E"
"18619",121741,"E"
"18620",69427,"A"
"18621",37511,"E"
"18622",69490,"pass"
"18623",60418,"A"
"18624",60572,"A"
"18625",60465,"fail"
"18626",124306,"E"
"18627",85110,"fail"
"18628",69525,"pass"
"18629",66479,"pass"
"18630",36126,"pass"
"18631",121740,"A"
"18632",36651,"pass"
"18633",207895,"fail"
"18634",60450,"pass"
"18635",60454,"A"
"18636",184830,"pass"
"18637",100595,"pass"
"18638",52644,"F"
"18639",139498,"pass"
"18640",85088,"F"
"18641",84927,"fail"
"18642",60375,"F"
"18643",69945,"fail"
"18644",52915,"pass"
"18645",27830,"fail"
"18646",159475,"E"
"18647",231205,"pass"
"18648",60230,"pass"
"18649",69939,"fail"
"18650",207748,"E"
"18651",50432,"fail"
"18652",52896,"E"
"18653",69922,"A"
"18654",102247,"fail"
"18655",69954,"fail"
"18656",85092,"E"
"18657",134551,"E"
"18658",60237,"A"
"18659",86656,"pass"
"18660",60375,"pass"
"18661",122016,"A"
"18662",22137,"fail"
"18663",60592,"pass"
"18664",32857,"pass"
"18665",60246,"pass"
"18666",159431,"pass"
"18667",42718,"fail"
"18668",100597,"pass"
"18669",56184,"fail"
"18670",52919,"fail"
"18671",121739,"E"
"18672",85127,"A"
"18673",161361,"E"
"18674",60309,"A"
"18675",139335,"A"
"18676",138820,"A"
"18677",71383,"pass"
"18678",60975,"fail"
"18679",69427,"pass"
"18680",42516,"pass"
"18681",207800,"E"
"18682",60308,"pass"
"18683",25763,"fail"
"18684",46348,"pass"
"18685",60457,"A"
"18686",67845,"fail"
"18687",43383,"E"
"18688",60317,"fail"
"18689",119307,"E"
"18690",159386,"E"
"18691",134632,"A"
"18692",138922,"A"
"18693",207559,"fail"
"18694",60589,"pass"
"18695",53315,"fail"
"18696",60049,"pass"
"18697",69495,"fail"
"18698",60302,"A"
"18699",60350,"F"
"18700",100586,"A"
"18701",32165,"pass"
"18702",138921,"pass"
"18703",207705,"E"
"18704",52428,"A"
"18705",85177,"pass"
"18706",100586,"A"
"18707",122265,"E"
"18708",121942,"A"
"18709",37524,"fail"
"18710",85165,"F"
"18711",28062,"pass"
"18712",67866,"E"
"18713",159361,"pass"
"18714",54310,"fail"
"18715",62421,"pass"
"18716",47863,"E"
"18717",121740,"A"
"18718",60200,"fail"
"18719",69445,"A"
"18720",32674,"E"
"18721",36645,"fail"
"18722",159526,"pass"
"18723",60240,"pass"
"18724",122015,"pass"
"18725",141072,"fail"
"18726",61969,"pass"
"18727",159448,"pass"
"18728",100423,"A"
"18729",44282,"pass"
"18730",139505,"F"
"18731",85121,"E"
"18732",122267,"fail"
"18733",184874,"E"
"18734",47165,"fail"
"18735",102986,"pass"
"18736",69492,"A"
"18737",44536,"pass"
"18738",159208,"A"
"18739",35861,"pass"
"18740",28062,"fail"
"18741",46081,"E"
"18742",224758,"F"
"18743",225130,"pass"
"18744",159194,"pass"
"18745",85164,"fail"
"18746",122259,"A"
"18747",138730,"E"
"18748",59733,"pass"
"18749",174739,"E"
"18750",69443,"fail"
"18751",61744,"fail"
"18752",56184,"E"
"18753",47407,"fail"
"18754",54073,"pass"
"18755",86486,"fail"
"18756",63491,"E"
"18757",47403,"pass"
"18758",207148,"E"
"18759",100591,"F"
"18760",184812,"pass"
"18761",159349,"E"
"18762",71173,"E"
"18763",69315,"A"
"18764",100869,"pass"
"18765",100485,"A"
"18766",208486,"pass"
"18767",159450,"A"
"18768",159359,"pass"
"18769",85174,"A"
"18770",85123,"pass"
"18771",84996,"pass"
"18772",85131,"pass"
"18773",124083,"E"
"18774",139504,"E"
"18775",41947,"A"
"18776",122871,"E"
"18777",69451,"fail"
"18778",27818,"E"
"18779",30743,"pass"
"18780",60400,"A"
"18781",52859,"E"
"18782",122000,"A"
"18783",60565,"fail"
"18784",69191,"E"
"18785",52889,"fail"
"18786",138996,"fail"
"18787",9231,"fail"
"18788",69936,"F"
"18789",159219,"pass"
"18790",60379,"A"
"18791",159356,"pass"
"18792",21046,"E"
"18793",100892,"A"
"18794",69957,"fail"
"18795",224974,"E"
"18796",52500,"E"
"18797",60317,"E"
"18798",159451,"A"
"18799",69930,"pass"
"18800",207755,"E"
"18801",69518,"pass"
"18802",100886,"A"
"18803",100485,"A"
"18804",44201,"fail"
"18805",69197,"pass"
"18806",52914,"A"
"18807",100734,"E"
"18808",124424,"E"
"18809",44162,"pass"
"18810",100487,"pass"
"18811",121813,"A"
"18812",60329,"A"
"18813",159199,"E"
"18814",224487,"E"
"18815",70316,"fail"
"18816",122048,"E"
"18817",54050,"fail"
"18818",100884,"A"
"18819",47696,"E"
"18820",53317,"fail"
"18821",100895,"E"
"18822",207752,"E"
"18823",37310,"fail"
"18824",43568,"E"
"18825",47874,"E"
"18826",159224,"fail"
"18827",1426,"pass"
"18828",100469,"pass"
"18829",122858,"E"
"18830",33488,"pass"
"18831",61024,"A"
"18832",121891,"E"
"18833",30729,"A"
"18834",69183,"F"
"18835",141840,"E"
"18836",100520,"A"
"18837",97705,"pass"
"18838",44055,"pass"
"18839",207800,"E"
"18840",100588,"A"
"18841",47463,"fail"
"18842",69069,"E"
"18843",47167,"fail"
"18844",52882,"fail"
"18845",86484,"fail"
"18846",52428,"pass"
"18847",69525,"pass"
"18848",36849,"fail"
"18849",134621,"pass"
"18850",47167,"fail"
"18851",100492,"fail"
"18852",122043,"A"
"18853",68836,"E"
"18854",60297,"A"
"18855",46974,"fail"
"18856",52900,"fail"
"18857",60279,"fail"
"18858",85136,"pass"
"18859",60243,"pass"
"18860",100874,"pass"
"18861",158414,"fail"
"18862",60367,"A"
"18863",31934,"pass"
"18864",158619,"A"
"18865",2165,"E"
"18866",47582,"pass"
"18867",85061,"pass"
"18868",207701,"E"
"18869",194205,"E"
"18870",84402,"pass"
"18871",32896,"pass"
"18872",61067,"A"
"18873",60457,"F"
"18874",52904,"A"
"18875",52890,"fail"
"18876",154027,"pass"
"18877",206645,"E"
"18878",46609,"fail"
"18879",60308,"pass"
"18880",159185,"pass"
"18881",60203,"E"
"18882",100120,"fail"
"18883",138904,"A"
"18884",134702,"E"
"18885",138924,"A"
"18886",85074,"fail"
"18887",69127,"fail"
"18888",141724,"A"
"18889",102228,"A"
"18890",141737,"pass"
"18891",71091,"pass"
"18892",60310,"pass"
"18893",122045,"fail"
"18894",184787,"pass"
"18895",60276,"fail"
"18896",100888,"A"
"18897",69523,"F"
"18898",52427,"pass"
"18899",185361,"pass"
"18900",44276,"pass"
"18901",86018,"fail"
"18902",159190,"A"
"18903",47607,"F"
"18904",159226,"fail"
"18905",100892,"pass"
"18906",85104,"A"
"18907",27803,"fail"
"18908",188341,"F"
"18909",159226,"E"
"18910",225256,"pass"
"18911",52921,"pass"
"18912",36658,"A"
"18913",122234,"E"
"18914",135915,"pass"
"18915",121992,"pass"
"18916",184782,"pass"
"18917",224992,"fail"
"18918",69460,"pass"
"18919",69334,"pass"
"18920",31928,"fail"
"18921",122275,"A"
"18922",100586,"fail"
"18923",86502,"E"
"18924",69951,"fail"
"18925",14430,"fail"
"18926",85076,"pass"
"18927",159359,"A"
"18928",159218,"E"
"18929",101667,"E"
"18930",60410,"fail"
"18931",159333,"fail"
"18932",69426,"A"
"18933",60270,"pass"
"18934",44293,"E"
"18935",60347,"fail"
"18936",67869,"E"
"18937",69341,"pass"
"18938",72450,"E"
"18939",46348,"pass"
"18940",161361,"pass"
"18941",207610,"fail"
"18942",100603,"E"
"18943",135624,"pass"
"18944",121854,"E"
"18945",138787,"pass"
"18946",86014,"E"
"18947",158421,"E"
"18948",60425,"E"
"18949",122037,"A"
"18950",44165,"fail"
"18951",20943,"fail"
"18952",71115,"E"
"18953",160109,"pass"
"18954",47876,"fail"
"18955",31953,"E"
"18956",122675,"E"
"18957",69973,"A"
"18958",121794,"pass"
"18959",25762,"pass"
"18960",207747,"pass"
"18961",52886,"A"
"18962",159456,"E"
"18963",69623,"E"
"18964",183380,"E"
"18965",60588,"fail"
"18966",37165,"E"
"18967",123205,"A"
"18968",138906,"E"
"18969",46816,"fail"
"18970",69437,"E"
"18971",100881,"fail"
"18972",62017,"E"
"18973",54064,"fail"
"18974",21046,"E"
"18975",206971,"E"
"18976",61178,"E"
"18977",100886,"A"
"18978",142102,"pass"
"18979",54415,"pass"
"18980",60958,"fail"
"18981",53304,"pass"
"18982",52421,"pass"
"18983",85163,"fail"
"18984",100868,"A"
"18985",6499,"pass"
"18986",47770,"E"
"18987",135317,"pass"
"18988",141941,"E"
"18989",70316,"E"
"18990",159421,"pass"
"18991",69317,"fail"
"18992",140355,"fail"
"18993",159419,"A"
"18994",139489,"E"
"18995",121807,"pass"
"18996",121998,"A"
"18997",225164,"E"
"18998",159203,"E"
"18999",139492,"E"
"19000",52429,"A"
"19001",71130,"pass"
"19002",225254,"pass"
"19003",46170,"fail"
"19004",47694,"fail"
"19005",37331,"fail"
"19006",132350,"pass"
"19007",46051,"E"
"19008",123248,"A"
"19009",69425,"fail"
"19010",138782,"pass"
"19011",60313,"pass"
"19012",60234,"pass"
"19013",138787,"A"
"19014",85142,"E"
"19015",54036,"fail"
"19016",71132,"E"
"19017",31938,"fail"
"19018",100873,"A"
"19019",121951,"A"
"19020",100879,"A"
"19021",121750,"pass"
"19022",163187,"pass"
"19023",60169,"F"
"19024",50634,"pass"
"19025",135799,"E"
"19026",24680,"pass"
"19027",28062,"fail"
"19028",60449,"pass"
"19029",53328,"A"
"19030",60453,"A"
"19031",46787,"E"
"19032",122000,"pass"
"19033",44296,"A"
"19034",67796,"E"
"19035",69322,"pass"
"19036",53290,"E"
"19037",139498,"F"
"19038",121796,"pass"
"19039",54038,"pass"
"19040",69327,"pass"
"19041",183752,"pass"
"19042",101995,"E"
"19043",31965,"pass"
"19044",206967,"E"
"19045",63793,"E"
"19046",60410,"fail"
"19047",35861,"E"
"19048",69104,"E"
"19049",85066,"pass"
"19050",60592,"A"
"19051",37524,"pass"
"19052",159178,"pass"
"19053",207556,"fail"
"19054",47582,"pass"
"19055",85632,"E"
"19056",159441,"E"
"19057",26123,"E"
"19058",42871,"pass"
"19059",159180,"pass"
"19060",79107,"pass"
"19061",60247,"fail"
"19062",159451,"A"
"19063",44128,"fail"
"19064",138921,"E"
"19065",67095,"A"
"19066",52924,"pass"
"19067",122856,"E"
"19068",207978,"E"
"19069",100586,"E"
"19070",68860,"E"
"19071",207829,"pass"
"19072",139486,"E"
"19073",69073,"E"
"19074",122878,"E"
"19075",69514,"A"
"19076",60231,"A"
"19077",53320,"A"
"19078",47464,"E"
"19079",67848,"pass"
"19080",46348,"pass"
"19081",138780,"pass"
"19082",74140,"pass"
"19083",60464,"pass"
"19084",35350,"fail"
"19085",71565,"E"
"19086",134702,"A"
"19087",61006,"E"
"19088",53316,"pass"
"19089",207768,"pass"
"19090",67095,"fail"
"19091",60279,"fail"
"19092",200471,"pass"
"19093",184811,"pass"
"19094",28277,"E"
"19095",47690,"fail"
"19096",207747,"pass"
"19097",60249,"pass"
"19098",139481,"E"
"19099",159333,"E"
"19100",69493,"E"
"19101",86484,"F"
"19102",69943,"E"
"19103",60275,"pass"
"19104",27141,"pass"
"19105",156003,"E"
"19106",154349,"pass"
"19107",159442,"E"
"19108",161586,"E"
"19109",59733,"A"
"19110",47582,"fail"
"19111",100592,"E"
"19112",100587,"fail"
"19113",60297,"pass"
"19114",60600,"E"
"19115",51214,"pass"
"19116",139501,"F"
"19117",184825,"pass"
"19118",161446,"A"
"19119",60447,"pass"
"19120",60315,"pass"
"19121",43700,"pass"
"19122",53835,"E"
"19123",138723,"pass"
"19124",85146,"pass"
"19125",32470,"pass"
"19126",44247,"pass"
"19127",207747,"E"
"19128",207804,"pass"
"19129",207371,"pass"
"19130",47468,"pass"
"19131",139084,"pass"
"19132",53988,"E"
"19133",184799,"E"
"19134",52830,"pass"
"19135",85065,"pass"
"19136",60286,"pass"
"19137",34813,"E"
"19138",154913,"E"
"19139",36645,"F"
"19140",62989,"E"
"19141",121803,"A"
"19142",121804,"E"
"19143",47166,"fail"
"19144",122008,"fail"
"19145",69936,"F"
"19146",43612,"pass"
"19147",37402,"fail"
"19148",85126,"A"
"19149",53612,"pass"
"19150",140384,"E"
"19151",60245,"pass"
"19152",100485,"pass"
"19153",60401,"A"
"19154",207593,"E"
"19155",214740,"fail"
"19156",161557,"pass"
"19157",122119,"E"
"19158",138788,"fail"
"19159",62419,"fail"
"19160",101207,"pass"
"19161",60609,"pass"
"19162",51501,"E"
"19163",53753,"A"
"19164",159463,"pass"
"19165",46114,"pass"
"19166",159205,"A"
"19167",122068,"pass"
"19168",164353,"E"
"19169",34752,"fail"
"19170",159348,"pass"
"19171",52429,"A"
"19172",224981,"pass"
"19173",60464,"pass"
"19174",174083,"E"
"19175",85954,"E"
"19176",8694,"pass"
"19177",34993,"pass"
"19178",68350,"pass"
"19179",85092,"fail"
"19180",207788,"pass"
"19181",31700,"fail"
"19182",185937,"pass"
"19183",52797,"E"
"19184",36849,"pass"
"19185",54041,"A"
"19186",60313,"E"
"19187",207762,"E"
"19188",207878,"E"
"19189",69529,"A"
"19190",135471,"E"
"19191",100865,"pass"
"19192",100502,"pass"
"19193",52801,"pass"
"19194",44165,"fail"
"19195",69930,"pass"
"19196",60256,"pass"
"19197",138729,"A"
"19198",32492,"E"
"19199",54027,"fail"
"19200",225251,"pass"
"19201",56184,"E"
"19202",54070,"A"
"19203",36658,"fail"
"19204",60367,"A"
"19205",60572,"pass"
"19206",69179,"pass"
"19207",139209,"fail"
"19208",159416,"pass"
"19209",159479,"pass"
"19210",47409,"A"
"19211",27817,"A"
"19212",121946,"fail"
"19213",159211,"pass"
"19214",139503,"E"
"19215",44182,"pass"
"19216",60576,"fail"
